UMAP1,UMAP2,label,sentence
9.038548,9.19208,random_legal_game_sequences,g4 g6 g5 a5 Nc3
9.59152,10.25501,random_legal_game_sequences,d3 Nf6 h4 h5 Nc3
10.623315,11.4177,random_legal_game_sequences,c4 Na6 g4 Nb8 g5
5.107909,10.950708,random_legal_game_sequences,Nc3 g6 h3 h5 f4
7.841457,11.564677,random_legal_game_sequences,h3 g5 Nc3 f6 a3
4.5348005,7.280648,random_legal_game_sequences,a3 Nh6 g4 Nc6 c3
10.308041,7.7897143,random_legal_game_sequences,d4 a6 Bf4 h5 Bg3
6.1058574,7.635706,random_legal_game_sequences,a3 e6 Nh3 Qf6 Rg1
8.2792635,9.5893,random_legal_game_sequences,b3 h6 Nc3 Nf6 Rb1
10.681185,9.915582,random_legal_game_sequences,e4 h6 g4 d5 Na3
5.036947,7.588805,random_legal_game_sequences,a4 Nh6 Nc3 Rg8 Ra2
12.411108,7.318666,random_legal_game_sequences,f3 h6 b4 c5 c3
4.8728127,8.51977,random_legal_game_sequences,Na3 c6 g3 e6 Nh3
5.296345,10.469283,random_legal_game_sequences,Nf3 e6 b3 b6 e4
9.603105,11.460242,random_legal_game_sequences,f4 Nc6 Nc3 h5 d4
3.9058921,7.243585,random_legal_game_sequences,c4 Nh6 b4 d5 h4
8.524468,6.455194,random_legal_game_sequences,e3 h6 Qh5 c5 Qxf7+
11.81157,6.9655557,random_legal_game_sequences,a4 a6 h3 b5 c3
9.745103,10.036975,random_legal_game_sequences,g3 Nc6 e4 e6 Ne2
12.760862,7.455112,random_legal_game_sequences,d4 c5 g3 h5 g4
3.264373,8.848354,random_legal_game_sequences,Nh3 h5 e4 Rh6 c3
5.216618,6.636528,random_legal_game_sequences,h4 a6 f3 Nh6 c3
6.3248343,10.734269,random_legal_game_sequences,Nc3 a6 Rb1 Ra7 d4
8.283679,11.513358,random_legal_game_sequences,b3 h6 Nf3 h5 h4
12.199454,6.9041166,random_legal_game_sequences,b3 g6 h4 f5 c4
10.056903,7.5483828,random_legal_game_sequences,g3 h6 Bh3 e5 Be6
7.9459295,10.928626,random_legal_game_sequences,c3 f6 Nf3 e6 Ne5
12.226125,7.5564456,random_legal_game_sequences,b3 c6 f4 a6 e4
8.270273,11.355221,random_legal_game_sequences,e4 d6 Nf3 c5 b3
7.8082848,9.054079,random_legal_game_sequences,f3 c6 a3 Nf6 c3
6.4535475,9.340366,random_legal_game_sequences,d3 Na6 b4 c6 Nd2
10.656969,7.035969,random_legal_game_sequences,h4 f5 b3 b6 Bb2
8.441497,6.004457,random_legal_game_sequences,e4 e5 Qf3 d5 h4
9.819379,10.22637,random_legal_game_sequences,d3 Nc6 e4 b6 Kd2
8.847321,10.208553,random_legal_game_sequences,g4 a5 Na3 e5 h3
10.631568,11.163161,random_legal_game_sequences,b3 Na6 Ba3 d6 c4
12.113399,7.0169997,random_legal_game_sequences,c3 c6 h4 b5 d3
8.88412,9.008055,random_legal_game_sequences,g3 f5 c3 g5 Nf3
8.877037,9.039537,random_legal_game_sequences,a3 a5 g4 f6 Nf3
5.6260056,10.547442,random_legal_game_sequences,Nc3 h5 e3 e5 Bb5
3.7247064,8.495642,random_legal_game_sequences,Nh3 h6 a4 e5 Nf4
7.613609,5.090402,random_legal_game_sequences,h3 Nc6 e3 b5 Qe2
10.731351,9.193156,random_legal_game_sequences,a3 h5 b4 Rh6 Ra2
9.871563,8.170557,random_legal_game_sequences,f4 a6 b3 f5 Kf2
12.656051,7.0175924,random_legal_game_sequences,b4 h6 f4 h5 d3
9.905264,8.623351,random_legal_game_sequences,b3 d6 h3 Qd7 Rh2
8.708797,7.462166,random_legal_game_sequences,g3 e5 e4 Qh4 a4
10.971241,11.64125,random_legal_game_sequences,c4 Na6 h3 f6 a3
13.170642,6.804757,random_legal_game_sequences,f3 a5 c3 g5 f4
6.362799,11.1595335,random_legal_game_sequences,Na3 h6 Nb1 e5 g3
9.878656,11.228009,random_legal_game_sequences,f4 Nc6 c3 a5 e3
5.2230163,10.941038,random_legal_game_sequences,Nc3 c5 f4 f6 f5
10.469217,9.909925,random_legal_game_sequences,g3 g6 c3 e5 Na3
6.48294,11.165599,random_legal_game_sequences,Na3 f6 Nf3 d6 b3
3.3438356,8.956971,random_legal_game_sequences,Nh3 a6 c4 b5 g3
8.881878,9.956442,random_legal_game_sequences,f4 c5 Na3 d5 Nb1
5.0179863,10.774174,random_legal_game_sequences,Nc3 c6 d3 g5 g3
10.578797,8.1766615,random_legal_game_sequences,g4 g5 b4 Bg7 Ba3
9.966444,11.306952,random_legal_game_sequences,b3 Nc6 h4 a6 a4
8.779629,5.876302,random_legal_game_sequences,d4 a6 Qd2 c5 c3
7.878328,11.634555,random_legal_game_sequences,b4 g6 Nc3 g5 a3
6.5031724,10.151719,random_legal_game_sequences,Nf3 Na6 g4 Nc5 Na3
9.023996,9.273051,random_legal_game_sequences,g3 g6 d3 f6 Nc3
8.504387,7.2921,random_legal_game_sequences,d4 c6 a4 Qc7 Be3
9.390943,6.294629,random_legal_game_sequences,f3 c5 d3 Qa5+ c3
7.6007357,9.603742,random_legal_game_sequences,c3 a5 e4 Nc6 Na3
8.142344,6.658756,random_legal_game_sequences,g3 b5 c4 Nc6 Qb3
8.912325,9.053745,random_legal_game_sequences,a4 a5 d3 c5 Nf3
3.9047961,9.011124,random_legal_game_sequences,Nh3 Nc6 Nf4 b5 g4
10.614157,10.0234585,random_legal_game_sequences,d3 f6 c4 a5 Na3
4.0163937,7.309951,random_legal_game_sequences,a4 Nh6 g4 c5 a5
11.801333,6.6724477,random_legal_game_sequences,c3 e5 h3 f5 b3
8.108536,6.080947,random_legal_game_sequences,c3 f5 Qa4 Nf6 Qd4
10.7336855,10.03629,random_legal_game_sequences,f4 g5 g4 h5 Na3
7.7024703,11.512665,random_legal_game_sequences,b3 a5 Nc3 d6 a4
11.854835,7.5385423,random_legal_game_sequences,b3 a6 c3 h6 e3
8.685157,5.914812,random_legal_game_sequences,d4 c5 Qd3 f6 Qd1
11.248437,11.228987,random_legal_game_sequences,f4 Na6 e3 g5 Be2
8.655237,10.89471,random_legal_game_sequences,h3 Na6 Nf3 e6 e3
7.7433352,10.099509,random_legal_game_sequences,a4 g5 h3 Na6 e3
7.4168334,10.304418,random_legal_game_sequences,b4 b6 b5 Na6 g4
12.977893,7.654626,random_legal_game_sequences,d4 f5 g3 c6 d5
3.689043,9.04349,random_legal_game_sequences,Nh3 Nc6 a3 g5 f4
9.606082,9.463683,random_legal_game_sequences,e3 f6 f3 f5 Ne2
5.36814,10.390511,random_legal_game_sequences,Nf3 c6 h4 b5 c4
5.2296343,6.7989364,random_legal_game_sequences,e4 c6 g3 Nh6 d4
6.605604,11.122864,random_legal_game_sequences,Na3 g5 Nf3 e6 g3
9.9838505,9.215339,random_legal_game_sequences,h4 a6 Rh2 h5 Rh1
12.5822935,6.357197,random_legal_game_sequences,b4 c5 bxc5 d6 f4
10.078569,11.212392,random_legal_game_sequences,c3 Nc6 b3 g5 h4
13.010999,6.606004,random_legal_game_sequences,c4 d6 d4 g5 f3
4.341535,8.29877,random_legal_game_sequences,Na3 h6 Nh3 g5 d3
9.504388,6.423689,random_legal_game_sequences,b3 c5 d3 Qa5+ Bd2
8.868556,9.130043,random_legal_game_sequences,a4 d5 c3 e6 Nf3
5.2692304,9.741747,random_legal_game_sequences,Nf3 Nf6 Ng1 e6 e4
8.812823,5.858265,random_legal_game_sequences,d4 f5 Qd2 a5 a4
5.5571795,7.8630705,random_legal_game_sequences,d4 h6 Nc3 a6 Nh3
10.200572,6.769799,random_legal_game_sequences,h4 a5 e3 d5 Ke2
12.961149,7.510556,random_legal_game_sequences,d4 d5 c3 f6 h4
5.198766,6.77067,random_legal_game_sequences,b4 c6 g4 Nh6 f3
11.0214615,11.494992,random_legal_game_sequences,b3 Na6 a3 c5 f3
3.2734523,8.927529,random_legal_game_sequences,Nh3 a5 e4 f6 c3
7.839071,8.898508,random_legal_game_sequences,b4 b5 g3 Nf6 d4
12.540662,7.6339064,random_legal_game_sequences,e4 g6 h3 a5 g4
10.902882,9.080111,random_legal_game_sequences,a4 h5 Ra3 f6 Rg3
4.7889557,6.9377036,random_legal_game_sequences,b4 Na6 b5 Nh6 a3
8.621801,9.614711,random_legal_game_sequences,b3 g5 Nc3 g4 Nf3
8.866999,9.233116,random_legal_game_sequences,g4 d5 b4 e6 Nf3
11.706873,7.7078805,random_legal_game_sequences,h3 d5 f3 c6 b3
7.5873675,5.6752834,random_legal_game_sequences,e4 d5 Qe2 Nd7 Qf3
13.200811,7.0828004,random_legal_game_sequences,f4 c5 c3 f5 d3
11.169348,7.9365296,random_legal_game_sequences,d3 a5 f3 h6 Be3
10.087964,7.4711194,random_legal_game_sequences,d3 c5 Nc3 h6 Bxh6
11.880101,7.8003263,random_legal_game_sequences,c3 f6 g4 a6 a3
10.663902,8.103377,random_legal_game_sequences,a3 c5 e3 f6 Ba6
12.656912,6.9671264,random_legal_game_sequences,b4 c5 d3 d6 e4
8.426553,9.1792755,random_legal_game_sequences,a3 h6 d3 Nf6 Nc3
5.320795,10.813995,random_legal_game_sequences,Nc3 a6 a3 d6 d3
13.277662,7.345769,random_legal_game_sequences,f3 f6 b4 c6 d4
8.766708,6.008436,random_legal_game_sequences,d3 h6 Qd2 a5 Qd1
10.147613,10.6893,random_legal_game_sequences,e3 Nf6 b3 g5 Be2
9.7385,11.118494,random_legal_game_sequences,e3 Nf6 Ba6 c6 d3
5.279222,7.8346105,random_legal_game_sequences,e4 Na6 b3 Nc5 Nh3
12.299999,7.043996,random_legal_game_sequences,c4 g6 b3 a5 h4
10.037827,6.787847,random_legal_game_sequences,e4 f6 g4 b6 Ke2
7.996584,6.1457276,random_legal_game_sequences,c3 Nf6 Qa4 b5 Qd1
5.3788104,8.040039,random_legal_game_sequences,c4 Nf6 Nc3 b6 Nh3
6.730879,10.0835705,random_legal_game_sequences,Nf3 h5 h4 Na6 Na3
4.4188046,8.730185,random_legal_game_sequences,Nf3 Nh6 g3 b5 d4
6.3261185,11.894409,random_legal_game_sequences,Na3 b6 e3 h5 f3
8.799725,6.6228056,random_legal_game_sequences,c4 d5 a3 a5 Qc2
11.745007,8.4750395,random_legal_game_sequences,d4 f5 Be3 g6 b4
6.426906,11.245168,random_legal_game_sequences,Na3 b6 Rb1 h5 e3
4.0766664,7.636835,random_legal_game_sequences,g3 Nh6 d3 d6 e3
12.820753,7.0795693,random_legal_game_sequences,f3 g6 h4 g5 e4
10.174179,11.096276,random_legal_game_sequences,b3 Nc6 c3 a5 Ba3
12.169808,7.9390683,random_legal_game_sequences,g3 h6 f4 a6 f5
3.0997512,8.859669,random_legal_game_sequences,Nh3 d6 a3 Bg4 e4
7.826857,11.664486,random_legal_game_sequences,d3 b6 Nc3 d5 g4
4.1892934,7.5290513,random_legal_game_sequences,b4 Nh6 g3 b6 Na3
6.213261,10.072393,random_legal_game_sequences,Nf3 Na6 a3 e6 Rg1
10.88899,6.909837,random_legal_game_sequences,h4 d5 e3 g5 Bc4
10.570086,9.914685,random_legal_game_sequences,c3 a6 b4 e6 Na3
7.4074297,10.398434,random_legal_game_sequences,h3 e5 h4 Na6 b4
13.061379,7.93909,random_legal_game_sequences,a3 g5 c4 f5 f4
7.810079,11.601546,random_legal_game_sequences,f3 e6 Nc3 g6 a3
9.860004,6.5638566,random_legal_game_sequences,d4 a6 Kd2 b5 Ke1
6.9017434,10.371025,random_legal_game_sequences,Nf3 c5 g4 Na6 e4
7.7277994,11.452728,random_legal_game_sequences,c4 h6 Nc3 a6 d3
10.999128,11.565709,random_legal_game_sequences,f4 Na6 h3 c5 d4
5.8045564,10.674655,random_legal_game_sequences,Nc3 d5 a3 c5 Nb5
12.940376,7.0882974,random_legal_game_sequences,f4 h6 d4 f5 e3
9.657417,11.183105,random_legal_game_sequences,b4 Nf6 e4 a6 f3
4.149368,7.458034,random_legal_game_sequences,c3 Nh6 b3 e6 Nh3
8.086952,9.505714,random_legal_game_sequences,f3 b5 Nc3 Nf6 b3
8.258704,8.886162,random_legal_game_sequences,a3 Nc6 c4 Nf6 Qa4
7.9780793,5.9302964,random_legal_game_sequences,e4 Nf6 Qh5 b6 Qh4
11.989319,7.917108,random_legal_game_sequences,h3 g5 a3 a6 e4
4.7391825,7.7572865,random_legal_game_sequences,h4 h5 Nh3 c5 Rg1
10.947239,11.518746,random_legal_game_sequences,a3 Na6 h3 d5 g4
5.538894,7.589307,random_legal_game_sequences,d4 h6 f4 d6 Nh3
3.386647,8.940777,random_legal_game_sequences,Nh3 c6 f4 e5 b3
12.720222,7.220613,random_legal_game_sequences,c4 h5 c5 f6 a3
11.489796,7.5228066,random_legal_game_sequences,a3 h6 e3 e6 b4
6.4099803,10.4576845,random_legal_game_sequences,Na3 Nf6 h4 c5 Nb5
7.908853,10.572851,random_legal_game_sequences,e3 f6 Ne2 Na6 d4
8.036666,6.557575,random_legal_game_sequences,Nf3 f5 c4 Nf6 Qb3
5.3403525,10.486854,random_legal_game_sequences,Nf3 h5 a3 f6 e4
9.805652,10.796519,random_legal_game_sequences,f3 Nf6 f4 g5 e3
8.208485,6.591831,random_legal_game_sequences,e3 b5 Qf3 d5 Nc3
9.396519,6.2933016,random_legal_game_sequences,e3 c6 b4 Qa5 Bb2
7.7719903,9.068182,random_legal_game_sequences,g4 c6 f3 Nf6 c4
12.477037,6.6692505,random_legal_game_sequences,b4 g6 a4 g5 g4
8.19285,5.83646,random_legal_game_sequences,e4 Nf6 Qf3 b5 e5
10.675959,9.996226,random_legal_game_sequences,d4 b6 g4 b5 Na3
7.3837123,10.400866,random_legal_game_sequences,h3 c6 g4 Na6 b4
7.2355213,7.788793,random_legal_game_sequences,e4 e6 c4 Ba3 Qf3
8.276355,11.503784,random_legal_game_sequences,h3 f5 Nf3 c5 d3
7.7933564,5.0920415,random_legal_game_sequences,g4 c5 e4 Qa5 Qe2
7.9332757,9.559642,random_legal_game_sequences,e3 d6 Bd3 Nc6 Be4
11.162713,7.1940513,random_legal_game_sequences,f4 a6 Kf2 c5 a4
9.642256,11.085367,random_legal_game_sequences,f3 Nf6 d3 c6 g4
8.101154,9.414836,random_legal_game_sequences,a4 a5 Nf3 Nc6 Nc3
12.555138,6.353833,random_legal_game_sequences,b4 c5 bxc5 g5 c6
5.072592,7.2286596,random_legal_game_sequences,b3 c6 Nh3 h6 Nc3
6.261818,11.884376,random_legal_game_sequences,Na3 e5 g3 e4 b4
9.135663,9.120096,random_legal_game_sequences,f3 h5 e3 d5 Nc3
12.127381,7.0866756,random_legal_game_sequences,c3 h5 h4 c5 a4
11.435997,7.469484,random_legal_game_sequences,a3 c6 e3 b6 a4
11.206611,8.4127035,random_legal_game_sequences,e4 f5 Ba6 g5 g3
9.920846,8.148596,random_legal_game_sequences,f3 a6 b3 g5 Kf2
8.21872,9.620121,random_legal_game_sequences,b4 e6 Nc3 Ne7 Bb2
12.594852,7.859324,random_legal_game_sequences,c4 b5 f4 a6 f5
11.884918,7.317138,random_legal_game_sequences,h3 f6 b3 d6 c3
12.316293,7.002587,random_legal_game_sequences,b4 e6 g4 d6 c4
12.171299,6.761491,random_legal_game_sequences,b3 d6 g4 c5 c4
5.611473,7.641136,random_legal_game_sequences,e4 f5 Bc4 a6 Nh3
7.688447,9.080473,random_legal_game_sequences,h3 c5 d4 Nc6 f3
6.2390404,9.250855,random_legal_game_sequences,Nf3 d5 Ne5 Qd7 a4
4.753196,8.910184,random_legal_game_sequences,Nf3 Nh6 b3 Nf5 d4
5.321894,7.831072,random_legal_game_sequences,e3 Nc6 a3 Ne5 Nh3
7.4778457,9.654618,random_legal_game_sequences,f3 d5 e4 Nc6 Ne2
5.543029,7.4815807,random_legal_game_sequences,a4 a5 f4 f5 Nh3
3.5971758,8.540136,random_legal_game_sequences,Nh3 c5 c4 a6 Ng5
3.3107467,8.624875,random_legal_game_sequences,Nh3 d5 e3 c6 Ke2
3.384252,8.76457,random_legal_game_sequences,Nh3 d5 g4 b5 Nc3
6.4922314,10.20091,random_legal_game_sequences,Na3 Na6 e4 Nc5 Bb5
12.91342,7.4277387,random_legal_game_sequences,f3 a5 c4 f6 e3
10.050778,6.612177,random_legal_game_sequences,d3 h5 Kd2 b6 e3
12.890635,7.142751,random_legal_game_sequences,f4 b5 g3 g6 h3
5.602202,10.09008,random_legal_game_sequences,Nc3 Nf6 Ne4 c6 e3
7.86139,8.991758,random_legal_game_sequences,h4 c5 f4 Nf6 a4
4.1954265,9.011929,random_legal_game_sequences,Nh3 g6 Ng1 f5 g4
10.536917,7.8683987,random_legal_game_sequences,b3 b5 Bb2 f5 Bf6
12.237207,7.763016,random_legal_game_sequences,e3 f6 b4 a5 c4
9.078463,5.9140787,random_legal_game_sequences,d3 Nf6 Kd2 a5 d4
7.99728,9.160728,random_legal_game_sequences,c4 b5 b4 Nf6 Ba3
4.1310177,7.4424253,random_legal_game_sequences,b3 Nh6 b4 b5 Nc3
8.955611,10.840177,random_legal_game_sequences,h4 Nc6 e3 Na5 e4
12.381145,8.089545,random_legal_game_sequences,e3 b5 c4 c6 d3
7.665258,9.228611,random_legal_game_sequences,c4 b6 d3 Nc6 f4
5.2064066,8.510735,random_legal_game_sequences,Nc3 d5 e3 Nf6 Nh3
8.724174,7.486687,random_legal_game_sequences,g4 e6 Bh3 Qf6 a3
3.9288812,7.3550177,random_legal_game_sequences,b3 Nh6 a4 e6 d3
7.851404,6.9052787,random_legal_game_sequences,e4 e6 Qf3 f6 Na3
9.719564,7.7267246,random_legal_game_sequences,g4 g6 c4 a6 Bh3
8.116043,7.6356306,random_legal_game_sequences,a4 c6 h3 Qc7 Nc3
12.855054,7.712323,random_legal_game_sequences,d3 h6 d4 g6 f4
6.6019163,7.980062,random_legal_game_sequences,h4 b6 c3 Ba6 Nh3
3.4311323,8.981877,random_legal_game_sequences,Nh3 c6 f4 b6 g3
6.2771845,11.10031,random_legal_game_sequences,Na3 h6 Nb1 f6 g4
13.086571,7.123057,random_legal_game_sequences,f4 c5 c4 f5 a3
4.2725167,8.280852,random_legal_game_sequences,Na3 Nh6 Nb1 b6 c4
5.288773,10.782559,random_legal_game_sequences,Nc3 a5 d4 d6 b4
3.8878877,7.5076795,random_legal_game_sequences,h4 Nh6 e3 g5 b3
5.4180717,10.930208,random_legal_game_sequences,Nc3 c5 Rb1 e5 f4
8.305096,10.304548,random_legal_game_sequences,g3 h5 Na3 Nc6 g4
9.697307,7.8171563,random_legal_game_sequences,c3 d6 g4 Bd7 Bh3
12.488273,7.1444836,random_legal_game_sequences,g3 g5 f3 g4 e3
5.6142488,7.78227,random_legal_game_sequences,e4 Nc6 Qf3 h6 Nh3
12.456512,8.248089,random_legal_game_sequences,e4 a5 d3 h6 f4
8.539451,7.7430754,random_legal_game_sequences,Na3 h6 e3 Rh7 Qh5
12.416872,7.5137196,random_legal_game_sequences,b3 a5 c3 d6 h4
9.068367,9.330784,random_legal_game_sequences,b3 g5 a4 b5 Nc3
11.698705,7.641051,random_legal_game_sequences,c3 b6 b4 h6 a3
12.206593,7.1388927,random_legal_game_sequences,b3 g6 c3 c6 g3
8.958691,9.124647,random_legal_game_sequences,e4 b5 d4 g6 Nc3
8.3963585,9.236177,random_legal_game_sequences,h4 d6 b3 Na6 Nf3
9.804949,7.6492763,random_legal_game_sequences,b4 f6 d4 b5 Bh6
3.9133804,7.346106,random_legal_game_sequences,c4 Nh6 a3 g6 b3
10.05901,11.285041,random_legal_game_sequences,c3 Nc6 a3 a5 g4
11.65282,7.081901,random_legal_game_sequences,h3 c6 e3 f6 b3
10.953607,8.032082,random_legal_game_sequences,h3 g5 g4 Bg7 d4
8.736981,7.4487433,random_legal_game_sequences,a4 e5 d4 Qh4 a5
7.7103395,8.991306,random_legal_game_sequences,d4 g5 c3 Nf6 e4
8.018228,7.6538754,random_legal_game_sequences,a3 c5 Nc3 Qb6 Nf3
8.04745,11.3282795,random_legal_game_sequences,a3 g6 Nf3 c5 b4
6.9948077,8.08719,random_legal_game_sequences,h4 b6 a3 Ba6 Rh3
6.291142,11.888648,random_legal_game_sequences,Na3 d6 g3 c6 f4
10.858755,9.124419,random_legal_game_sequences,c4 b5 a4 f5 Ra2
13.477558,6.7944326,random_legal_game_sequences,f4 a6 a3 f5 c4
9.886293,9.360811,random_legal_game_sequences,h3 a6 Rh2 e5 Na3
7.876068,5.2467184,random_legal_game_sequences,c3 g5 Qa4 Bh6 Qe4
11.88059,6.9833074,random_legal_game_sequences,a3 c6 c3 h5 c4
5.568708,7.680806,random_legal_game_sequences,d4 e5 Na3 exd4 Nh3
8.641001,7.999947,random_legal_game_sequences,f4 f5 b3 Kf7 g3
5.386078,9.838286,random_legal_game_sequences,Nf3 Na6 Ng5 d6 e4
4.8539667,10.122355,random_legal_game_sequences,Na3 g6 g3 e5 Bh3
12.767136,6.751285,random_legal_game_sequences,c4 g6 f3 d5 d3
13.381399,6.7254877,random_legal_game_sequences,f4 e6 a3 b6 f5
5.352547,6.811543,random_legal_game_sequences,g3 g5 b3 Nh6 d4
13.014873,7.2550745,random_legal_game_sequences,f3 f5 a4 h5 c3
3.594799,8.633364,random_legal_game_sequences,Nh3 f6 g3 c6 Ng1
7.8121567,6.883929,random_legal_game_sequences,b4 Na6 e4 Nxb4 Qf3
7.3906317,10.339365,random_legal_game_sequences,b3 f6 h4 Na6 h5
12.227916,8.237266,random_legal_game_sequences,e4 d5 a4 a6 h3
12.788737,7.9129357,random_legal_game_sequences,a4 h5 c4 a6 f4
6.341532,11.898501,random_legal_game_sequences,Na3 a6 c3 f5 f4
9.808695,7.7017093,random_legal_game_sequences,g3 c6 b4 d5 Bh3
8.641441,10.398267,random_legal_game_sequences,h3 b6 Na3 g6 e3
6.8763485,10.648084,random_legal_game_sequences,Na3 g6 c3 Nc6 b3
7.3847632,9.223877,random_legal_game_sequences,h4 g5 c4 Nc6 g4
8.770893,10.247942,random_legal_game_sequences,h4 g5 Na3 h5 b4
7.5277815,10.253767,random_legal_game_sequences,c4 g6 f4 Na6 a3
8.758805,10.307704,random_legal_game_sequences,c3 h6 Na3 a6 e3
9.242582,10.7952795,random_legal_game_sequences,a4 Nf6 d3 Rg8 d4
12.145014,7.201197,random_legal_game_sequences,h3 f6 g4 b5 c4
12.785472,7.787128,random_legal_game_sequences,e4 g5 b3 f5 h4
7.8789454,8.943218,random_legal_game_sequences,f4 e5 fxe5 Nf6 c4
3.5064814,8.573797,random_legal_game_sequences,Nh3 e6 d3 Nh6 Bf4
8.180766,6.475491,random_legal_game_sequences,e3 c5 Qh5 Nc6 g3
10.618937,8.20668,random_legal_game_sequences,b4 e5 e4 f6 Ba6
11.029617,11.566249,random_legal_game_sequences,b4 Na6 g3 d5 f3
10.647428,9.364219,random_legal_game_sequences,c4 Nf6 a3 e5 Ra2
11.064889,11.424255,random_legal_game_sequences,g4 Na6 a4 g6 a5
5.1205897,8.572964,random_legal_game_sequences,Nf3 f5 h3 a6 Nh4
10.973358,11.637731,random_legal_game_sequences,f4 Na6 g3 h6 c4
10.683058,8.885981,random_legal_game_sequences,a3 a5 g4 Ra6 b4
8.583664,8.045192,random_legal_game_sequences,h3 f6 f3 Kf7 a3
8.582803,6.824628,random_legal_game_sequences,c4 d6 d4 b6 Qb3
12.595018,6.823407,random_legal_game_sequences,b3 c6 f3 d5 h3
8.477575,6.0221877,random_legal_game_sequences,d4 Na6 Qd2 h5 Qg5
9.08106,9.347483,random_legal_game_sequences,d3 h6 f4 g6 Nc3
11.941012,7.8556504,random_legal_game_sequences,h3 b6 e3 a6 h4
12.098226,7.899096,random_legal_game_sequences,h3 b5 d3 a5 d4
5.769067,7.552827,random_legal_game_sequences,h4 f5 Nh3 Kf7 c3
6.5108924,9.170132,random_legal_game_sequences,d4 d6 g4 h6 Nd2
5.214793,6.659601,random_legal_game_sequences,e4 b6 f3 Nh6 b4
5.8664575,10.753048,random_legal_game_sequences,Nc3 f5 b4 a6 Ne4
8.447646,6.8372197,random_legal_game_sequences,c4 h5 Na3 h4 Qb3
7.5945373,6.8005056,random_legal_game_sequences,e4 d6 Qg4 Na6 Bd3
8.620441,5.857457,random_legal_game_sequences,c4 b5 Qc2 e5 d4
8.054154,8.940727,random_legal_game_sequences,e4 b6 b4 Nf6 Nf3
6.6804695,10.48365,random_legal_game_sequences,Na3 f5 Nb5 Nc6 Na3
4.6863766,7.912774,random_legal_game_sequences,f4 f5 Nh3 g5 Na3
10.981799,7.03157,random_legal_game_sequences,h3 c6 g3 f6 Bg2
7.6757483,11.199074,random_legal_game_sequences,a3 d6 Nc3 Na6 d4
9.939683,11.0360985,random_legal_game_sequences,g3 Nf6 b3 b5 b4
10.932928,7.957725,random_legal_game_sequences,e3 g5 c3 Bg7 d3
4.0964384,8.290748,random_legal_game_sequences,Na3 Nh6 h3 e5 Nb1
11.820702,6.9036317,random_legal_game_sequences,h3 b5 e3 f5 a3
4.4034767,7.6793356,random_legal_game_sequences,f4 Nh6 Nh3 c6 Rg1
7.3978477,9.262632,random_legal_game_sequences,g4 h6 f4 Nc6 g5
9.037013,11.118042,random_legal_game_sequences,h4 Nc6 Nf3 Nb8 h5
10.904065,9.198242,random_legal_game_sequences,a3 c6 a4 a6 Ra3
10.037203,9.40175,random_legal_game_sequences,h3 Nc6 c4 e5 Rh2
10.918898,9.187752,random_legal_game_sequences,a4 g6 h4 b6 Ra3
9.614655,9.459223,random_legal_game_sequences,h3 g5 e4 h6 Ne2
4.3099627,8.289811,random_legal_game_sequences,Na3 h6 Nh3 a5 c3
7.723095,9.289984,random_legal_game_sequences,a3 g5 c3 Nc6 a4
10.034271,11.273724,random_legal_game_sequences,d3 Nc6 Be3 f5 g3
5.216809,6.8750973,random_legal_game_sequences,a4 a5 e3 Nh6 d4
10.618385,10.01551,random_legal_game_sequences,c3 f6 f4 c5 Na3
9.635454,9.255201,random_legal_game_sequences,h4 c6 a4 Nf6 Ra2
11.371886,8.4258175,random_legal_game_sequences,e4 h5 Ba6 g6 a4
4.9157505,6.9521995,random_legal_game_sequences,a4 Nc6 f4 Nh6 e3
11.87896,7.032253,random_legal_game_sequences,b3 h6 c3 a5 a3
8.966871,9.070847,random_legal_game_sequences,a3 c5 h3 h5 Nc3
4.2757497,8.905746,random_legal_game_sequences,Nh3 b5 Ng1 Nh6 d3
9.575872,11.078859,random_legal_game_sequences,f3 Nf6 Kf2 c6 g4
11.691673,7.846945,random_legal_game_sequences,c3 d5 a3 h6 d3
5.8619695,10.594648,random_legal_game_sequences,Nc3 c5 f4 d5 Nb1
9.15565,11.143975,random_legal_game_sequences,d3 Nc6 Nc3 Rb8 h3
11.98658,7.7851133,random_legal_game_sequences,f3 h6 b4 a6 c3
9.823157,11.293153,random_legal_game_sequences,b4 Nc6 f3 b6 f4
4.4702625,9.0026655,random_legal_game_sequences,Nf3 e6 Nh4 a5 a3
6.0762,10.681828,random_legal_game_sequences,Na3 f5 b4 a5 Nc4
5.684907,6.695178,random_legal_game_sequences,c3 g6 Qb3 Nh6 a3
3.9594488,7.636172,random_legal_game_sequences,h3 Nh6 g3 e5 b3
12.563413,7.844117,random_legal_game_sequences,d4 d5 b4 a5 h4
6.937896,9.30321,random_legal_game_sequences,d3 g6 Nd2 Nc6 d4
3.962494,8.421069,random_legal_game_sequences,Na3 Nh6 d3 g5 Bf4
10.040665,11.230313,random_legal_game_sequences,d4 Nc6 Be3 e5 b3
5.110219,10.788781,random_legal_game_sequences,Nc3 e5 a3 g6 h3
5.293418,10.480301,random_legal_game_sequences,Nf3 e5 d4 Bc5 c3
11.464154,8.229975,random_legal_game_sequences,g3 d6 Bg2 a6 f4
6.9281354,9.908429,random_legal_game_sequences,Na3 e6 e4 Ne7 Nc4
